Latitude,Longitude,Elevation (metres),Distance (KMs),Gradient
45.91733,-72.71245,50,1087.648,0
45.9173,-72.71158,50,1087.716,0
45.91727,-72.71071,50,1087.783,0
45.91723,-72.70943,49,1087.882,-1
45.91719,-72.70815,48,1087.982,-1
45.91715,-72.70688,48.7,1088.08,0
45.91713,-72.70616,49,1088.136,1
45.91711,-72.70546,50,1088.19,1
45.91709,-72.70476,50,1088.244,1
45.91707,-72.70411,50,1088.295,0
45.91705,-72.70346,49.5,1088.345,-1
45.91704,-72.70273,49,1088.402,-1
45.91703,-72.7022,49.1,1088.443,-1
45.91703,-72.70136,50,1088.508,1
45.91703,-72.70033,50,1088.588,1
45.91703,-72.69943,50,1088.657,0
45.91703,-72.69869,50,1088.715,0
45.91703,-72.69795,50,1088.772,0
45.91703,-72.69681,50,1088.86,0
45.91704,-72.69573,50,1088.944,0
45.91703,-72.69527,49.1,1088.98,-1
45.91703,-72.6949,49,1089.008,-1
45.91701,-72.69458,49,1089.033,-1
45.91699,-72.69426,49,1089.058,-1
45.91695,-72.69384,49,1089.091,0
45.91693,-72.69364,49,1089.106,0
45.91689,-72.69337,49,1089.128,0
45.91685,-72.69306,49,1089.152,0
45.9168,-72.69279,49,1089.174,0
45.91673,-72.69243,49,1089.203,0
45.91662,-72.69193,49,1089.243,0
45.9165,-72.69149,49,1089.28,0
45.91637,-72.69107,50,1089.316,1
45.91629,-72.69085,50,1089.335,1
45.9162,-72.69061,50,1089.356,1
45.91607,-72.69029,50,1089.385,1
45.91579,-72.6897,50,1089.44,0
45.91545,-72.68909,50,1089.501,0
45.91493,-72.68819,51,1089.591,1
45.91448,-72.6874,51,1089.67,1
45.91402,-72.6866,51,1089.751,0
45.913603,-72.68587,51,1089.824,0
45.913187,-72.68514,51,1089.897,0
45.91277,-72.68441,50.7,1089.97,0
45.912383,-72.68374,51,1090.037,0
45.911997,-72.68307,52,1090.105,1
45.91161,-72.6824,53,1090.172,1
45.9111,-72.68151,53.5,1090.262,1
45.91059,-72.68062,54,1090.351,1
45.91008,-72.67973,55,1090.44,1
45.90957,-72.67884,55,1090.529,1
45.90906,-72.67796,56,1090.618,1
45.908508,-72.677018,56,1090.714,1
45.907955,-72.676075,57,1090.809,1
45.907403,-72.675133,57,1090.905,1
45.90685,-72.67419,58,1091,1
45.906427,-72.67345,58,1091.074,1
45.906003,-72.67271,58,1091.148,0
45.90558,-72.67197,58,1091.223,0
45.90504,-72.67104,59,1091.316,1
45.904725,-72.670485,59,1091.372,1
45.90441,-72.66993,59,1091.427,0
45.90399,-72.66919,60,1091.501,1
45.90353,-72.66835,60.2,1091.584,1
45.903035,-72.66745,61,1091.673,1
45.90254,-72.66655,62,1091.762,1
45.90201,-72.66556,64,1091.859,2
45.90167,-72.66493,65,1091.92,2
45.90145,-72.66454,66,1091.959,2
45.9011,-72.663915,67,1092.021,2
45.90075,-72.66329,68,1092.084,2
45.90045,-72.66276,69,1092.137,2
45.90015,-72.66223,70,1092.189,2
45.89976,-72.66157,70.7,1092.257,1
45.89943,-72.661015,71,1092.313,1
45.8991,-72.66046,72,1092.37,1
45.89856,-72.65952,73,1092.464,1
45.898183,-72.658847,73,1092.531,1
45.897807,-72.658173,73,1092.598,0
45.89743,-72.6575,73,1092.665,0
45.89704,-72.65681,73,1092.734,0
45.89675,-72.65629,72,1092.785,-1
45.89634,-72.65556,72,1092.858,-1
45.89584,-72.65474,71.6,1092.942,0
45.8955,-72.65418,72,1093,0
45.89492,-72.65329,72,1093.094,0
45.89471,-72.65293,72,1093.131,0
45.8945,-72.65258,72,1093.167,0
45.894045,-72.651715,72,1093.251,0
45.89359,-72.65085,72,1093.335,0
45.893135,-72.649985,72,1093.419,0
45.89268,-72.64912,72,1093.503,0
45.89234,-72.64849,71,1093.564,-1
45.89192,-72.6477,71,1093.641,-1
45.89148,-72.64691,71,1093.72,0
45.891015,-72.646115,71,1093.8,0
45.89055,-72.64532,69.9,1093.881,-1
45.89023,-72.64478,68,1093.936,-2
45.88991,-72.64424,67,1093.991,-3
45.88948,-72.64347,66,1094.067,-2
45.88929,-72.64311,66,1094.102,-1
45.88892,-72.642355,66,1094.174,0
45.88855,-72.6416,67,1094.245,1
45.888215,-72.640935,68,1094.309,1
45.88788,-72.64027,68,1094.373,1
45.88744,-72.63946,68,1094.452,0
45.88731,-72.63922,68,1094.476,0
45.88679,-72.638315,68.9,1094.567,1
45.88627,-72.63741,69,1094.658,1
45.885755,-72.63651,69,1094.748,0
45.88524,-72.63561,69.9,1094.838,1
45.88482,-72.63488,70,1094.911,1
45.8844,-72.63415,70,1094.985,0
45.88406,-72.63354,70,1095.045,0
45.88372,-72.63293,70,1095.106,0
45.883295,-72.63218,71,1095.181,1
45.88287,-72.63143,71,1095.256,1
45.88247,-72.63074,72,1095.325,1
45.88207,-72.63005,72,1095.395,1
45.881615,-72.629275,73,1095.474,1
45.88116,-72.6285,74,1095.552,1
45.8808,-72.627895,75,1095.614,1
45.88044,-72.62729,76,1095.676,2
45.88024,-72.62695,77,1095.71,2
45.87993,-72.62637,78,1095.767,2
45.87946,-72.62542,79,1095.857,1
45.87896,-72.6244,79.8,1095.954,1
45.8788,-72.62408,80,1095.984,1
45.878415,-72.62338,80,1096.053,1
45.87803,-72.62268,80,1096.122,0
45.87771,-72.62208,81,1096.181,1
45.87726,-72.62125,81,1096.263,1
45.87695,-72.620675,81.4,1096.319,0
45.87664,-72.6201,82,1096.375,1
45.876255,-72.61936,82,1096.447,0
45.87587,-72.61862,83,1096.519,1
45.8758,-72.6185,83,1096.531,1
45.87539,-72.61776,83,1096.604,1
45.874895,-72.616905,83,1096.69,0
45.8744,-72.61605,84,1096.776,1
45.873905,-72.615195,84,1096.862,1
45.87341,-72.61434,84,1096.949,0
45.87302,-72.61365,84,1097.018,0
45.87247,-72.61269,84,1097.114,0
45.872155,-72.612145,84,1097.169,0
45.87184,-72.6116,85,1097.224,1
45.8714,-72.61082,85,1097.302,1
45.87096,-72.61007,86,1097.378,1
45.870455,-72.609215,87,1097.464,1
45.86995,-72.60836,87.2,1097.551,1
45.869485,-72.60754,87,1097.633,0
45.86902,-72.60672,87,1097.715,0
45.86849,-72.60578,87.5,1097.809,0
45.86801,-72.60492,88.8,1097.894,1
45.86752,-72.60407,89,1097.98,1
45.8672,-72.6035,89.2,1098.037,0
45.86675,-72.60268,89,1098.118,0
45.866305,-72.60189,88,1098.196,-1
45.86586,-72.6011,88,1098.275,-1
45.86547,-72.6004,87.3,1098.345,0
45.86508,-72.5997,87,1098.414,-1
45.864795,-72.59918,87,1098.466,0
45.86451,-72.59866,87,1098.517,0
45.86417,-72.59807,87,1098.576,0
45.86383,-72.59748,88,1098.636,1
45.86343,-72.596805,88,1098.704,1
45.86303,-72.59613,89,1098.773,1
45.86249,-72.5952,89,1098.867,1
45.8621,-72.59455,89,1098.933,0
45.86181,-72.59406,89,1098.983,0
45.86123,-72.59308,89,1099.083,0
45.86082,-72.59242,89,1099.151,0
45.86057,-72.59201,89,1099.194,0
45.860215,-72.59141,89,1099.255,0
45.85986,-72.59081,89,1099.316,0
45.85929,-72.58983,89,1099.415,0
45.85873,-72.58886,90,1099.512,1
45.85844,-72.588335,90,1099.564,1
45.85815,-72.58781,90,1099.616,0
45.85758,-72.58682,90.1,1099.716,0
45.85711,-72.58597,92,1099.8,1
45.85656,-72.58502,92,1099.896,1
45.8562,-72.584405,93,1099.958,1
45.85584,-72.58379,93,1100.02,1
45.85555,-72.58332,94,1100.069,1
45.85502,-72.58244,94.9,1100.159,1
45.85484,-72.58213,94,1100.191,0
45.85442,-72.58144,95,1100.262,0
45.854,-72.58072,95,1100.334,1
45.85438,-72.58037,95,1100.385,0
45.85466,-72.58011,95,1100.422,0
45.85533,-72.5795,94,1100.51,-1
45.85581,-72.57905,94,1100.574,-1
45.85629,-72.5786,93,1100.638,-1
45.8566,-72.57831,93,1100.679,-1
45.85714,-72.57776,93,1100.753,0
45.8574,-72.57747,92.3,1100.789,-1
45.8576,-72.57725,92,1100.817,-1
45.85771,-72.57712,92,1100.833,-1
45.85775,-72.57708,92,1100.839,-1
45.85793,-72.57695,92,1100.861,-1
45.85845,-72.57629,92,1100.938,0
45.8587,-72.57597,92,1100.976,0
45.85905,-72.57551,92,1101.028,0
45.85971,-72.57467,91,1101.127,-1
45.8601,-72.57416,91,1101.185,-1
45.86049,-72.57365,90,1101.244,-1
45.861043,-72.572973,90,1101.325,-1
45.861597,-72.572297,89,1101.406,-1
45.86215,-72.57162,89,1101.487,-1
45.862838,-72.570793,89,1101.587,0
45.863527,-72.569967,89,1101.687,0
45.864215,-72.56914,89,1101.786,0
45.864903,-72.568313,89,1101.886,0
45.865592,-72.567487,89,1101.986,0
45.86628,-72.56666,89,1102.086,0
45.866875,-72.565935,88,1102.173,-1
45.86747,-72.56521,88,1102.26,-1
45.86815,-72.564405,88,1102.358,0
45.86883,-72.5636,88,1102.456,0
45.869357,-72.562973,87,1102.532,-1
45.869883,-72.562347,87,1102.608,-1
45.87041,-72.56172,87,1102.684,0
45.87108,-72.56091,88,1102.782,1
45.87175,-72.5601,88,1102.879,1
45.87197,-72.55983,88,1102.912,0
45.87247,-72.55924,88,1102.984,0
45.87292,-72.55872,88,1103.048,0
45.87337,-72.5582,88,1103.112,0
45.873935,-72.557555,88,1103.193,0
45.8745,-72.55691,88,1103.273,0
45.87487,-72.556485,88,1103.326,0
45.87524,-72.55606,88,1103.378,0
45.87571,-72.55551,89,1103.446,1
45.87618,-72.55496,89,1103.513,1
45.876545,-72.554545,89,1103.565,0
45.87691,-72.55413,89,1103.617,0
45.87757,-72.55335,88,1103.712,-1
45.878115,-72.55272,88,1103.79,-1
45.87866,-72.55209,87.4,1103.868,0
45.87921,-72.55147,87,1103.946,-1
45.87981,-72.55077,87,1104.032,0
45.88039,-72.55011,87,1104.114,0
45.88082,-72.54962,86,1104.175,-1
45.8812,-72.54917,86,1104.23,-1
45.88137,-72.54898,86,1104.254,-1
45.881835,-72.548445,86,1104.32,0
45.8823,-72.54791,86,1104.387,0
45.88292,-72.54717,85,1104.476,-1
45.88299,-72.54709,85,1104.486,-1
45.88341,-72.54661,85,1104.546,-1
45.88389,-72.54606,85,1104.614,0
45.88425,-72.54564,85,1104.666,0
45.88459,-72.54525,85,1104.715,0
45.885,-72.54478,85,1104.773,0
45.88532,-72.54441,84.5,1104.819,0
45.88557,-72.54412,84,1104.854,-1
45.88592,-72.54371,84,1104.905,-1
45.88622,-72.54337,84,1104.947,0
45.88687,-72.54262,84,1105.04,0
45.88739,-72.54201,84,1105.115,0
45.88791,-72.5414,84,1105.19,0
45.88813,-72.54116,85,1105.22,1
45.88844,-72.5408,85,1105.265,1
45.88889,-72.54028,85,1105.329,0
45.88953,-72.53953,85,1105.421,0
45.89016,-72.53882,86,1105.51,1
45.89071,-72.53818,86,1105.589,1
45.89121,-72.53759,86,1105.661,0
45.89174,-72.53699,86,1105.736,0
45.89205,-72.53663,86,1105.78,0
45.89242,-72.5362,86.7,1105.833,0
45.89282,-72.53574,87,1105.89,1
45.89322,-72.535275,87,1105.948,0
45.89362,-72.53481,87,1106.005,0
45.89416,-72.5342,87,1106.081,0
45.89447,-72.53384,87,1106.126,0
45.89484,-72.53341,87.3,1106.179,0
45.89498,-72.53326,88,1106.198,1
45.895425,-72.53274,88,1106.262,1
45.89587,-72.53222,88,1106.326,0
45.896245,-72.531795,89,1106.379,1
45.89662,-72.53137,89,1106.432,1
45.89701,-72.5309,89,1106.489,0
45.89752,-72.53022,89,1106.566,0
45.89761,-72.53011,89,1106.579,0
45.89771,-72.53,89,1106.593,0
45.89788,-72.52978,89,1106.619,0
45.89802,-72.52958,89,1106.641,0
45.89816,-72.52937,89,1106.663,0
45.89826,-72.5292,89,1106.681,0
45.89836,-72.52901,89,1106.699,0
45.89844,-72.52881,89,1106.717,0
45.89853,-72.52856,89,1106.739,0
45.89861,-72.52825,89,1106.764,0
45.89869,-72.52797,89,1106.788,0
45.89878,-72.52762,89,1106.817,0
45.89888,-72.52724,89,1106.848,0
45.89896,-72.52693,89,1106.874,0
45.8991,-72.52643,89,1106.916,0
45.89916,-72.52626,89,1106.93,0
45.89916,-72.52624,89,1106.932,0
45.89921,-72.52612,89,1106.943,0
45.89924,-72.52605,89,1106.949,0
45.89928,-72.52596,89,1106.957,0
45.89931,-72.52589,89,1106.964,0
45.89936,-72.52579,89,1106.973,0
45.8994,-72.52571,89,1106.981,0
45.89943,-72.52565,89,1106.987,0
45.89945,-72.5256,89,1106.991,0
45.89946,-72.52557,89,1106.994,0
45.89947,-72.52553,88.8,1106.997,0
45.89947,-72.52549,88.6,1107,0
45.89947,-72.52544,88.3,1107.004,-1
45.89947,-72.52541,88.1,1107.006,-1
45.89946,-72.52523,88,1107.02,-1
45.89902,-72.5245,88,1107.095,-1
45.89896,-72.52438,88,1107.107,0
45.89856,-72.52368,87,1107.177,-1
45.8985,-72.52357,87,1107.188,-1
45.89804,-72.52278,87,1107.267,-1
45.89756,-72.52199,87,1107.349,0
45.897255,-72.521485,86.3,1107.4,-1
45.89695,-72.52098,86,1107.452,-1
45.89682,-72.52076,86,1107.475,-1
45.89673,-72.52059,86,1107.491,-1
45.89652,-72.52023,86,1107.527,0
45.89621,-72.51975,85,1107.578,-1
45.89616,-72.51966,85,1107.587,-1
45.89586,-72.51915,85,1107.639,-1
45.89579,-72.51904,85,1107.65,-1
45.89532,-72.51826,84,1107.73,-1
45.89496,-72.51766,84,1107.792,-1
45.89471,-72.51723,83,1107.835,-1
45.89451,-72.51687,83,1107.871,-1
45.89425,-72.51643,82.8,1107.916,-1
45.89415,-72.51626,82,1107.933,-1
45.89407,-72.51611,82,1107.947,-1
45.89374,-72.515555,82,1108.004,-1
45.89341,-72.515,81,1108.061,-1
45.89326,-72.51474,81,1108.087,-1
45.89304,-72.51439,82,1108.123,0
45.892655,-72.513715,82,1108.191,1
45.89227,-72.51304,82,1108.258,0
45.89221,-72.51292,82,1108.27,0
45.89199,-72.51258,80.4,1108.306,-1
45.89178,-72.51224,76.8,1108.341,-3
45.89141,-72.51159,71.8,1108.406,-9
45.89119,-72.51123,77,1108.443,0
45.89098,-72.51088,80.5,1108.479,3
45.89079,-72.51055,82,1108.512,10
45.89078,-72.51054,82,1108.514,9
45.89051,-72.51004,81.8,1108.563,4
45.89033,-72.50974,82,1108.593,1
45.88998,-72.50916,82,1108.653,0
45.88991,-72.50904,82,1108.665,0
45.88971,-72.50868,82,1108.701,0
45.88945,-72.50822,82,1108.747,0
45.88932,-72.508,81.5,1108.769,-1
45.88898,-72.5074,81,1108.829,-1
45.88878,-72.50706,81,1108.863,-1
45.88866,-72.50685,81.2,1108.884,0
45.88855,-72.50666,81.8,1108.904,0
45.88821,-72.50605,82,1108.964,1
45.88798,-72.50567,82,1109.003,1
45.88751,-72.50487,80.9,1109.084,-1
45.88704,-72.50407,80,1109.165,-1
45.88683,-72.50371,80,1109.202,-1
45.88648,-72.50307,80,1109.265,-1
45.88596,-72.50216,80,1109.356,0
45.88576,-72.50181,80,1109.391,0
45.88521,-72.50086,80,1109.487,0
45.88513,-72.50071,79.8,1109.502,0
45.88486,-72.50025,79.2,1109.548,-1
45.88473,-72.50003,79,1109.571,-1
45.88461,-72.49983,79,1109.591,-1
45.884295,-72.49927,79,1109.647,-1
45.88398,-72.49871,78,1109.703,-1
45.88357,-72.49795,78,1109.777,-1
45.8834,-72.49765,77.2,1109.807,-1
45.88315,-72.49718,77,1109.853,-1
45.88286,-72.49665,77,1109.905,-1
45.88257,-72.49612,77,1109.957,0
45.88209,-72.49524,78.3,1110.044,1
45.88192,-72.49493,79,1110.075,2
45.88164,-72.4944,80,1110.126,2
45.88114,-72.49345,83,1110.218,3
45.88081,-72.49287,84.4,1110.277,3
45.88071,-72.4927,85,1110.294,3
45.88045,-72.49224,86,1110.34,2
45.88054,-72.49214,86.4,1110.352,3
45.88089,-72.49174,86,1110.402,1
45.88104,-72.49157,85.6,1110.423,0
45.88142,-72.49111,85,1110.479,-1
45.88153,-72.491,84.5,1110.494,-1
45.8821,-72.49036,83,1110.574,-2
45.88278,-72.48962,82,1110.669,-1
45.88345,-72.48884,82,1110.765,-1
45.88304,-72.48807,83,1110.84,1
45.8828,-72.48766,83,1110.882,1
45.882495,-72.48712,83.1,1110.936,1
45.88219,-72.48658,83.9,1110.99,1
45.88189,-72.48603,84,1111.044,1
45.88174,-72.48577,84,1111.07,1
45.881455,-72.485255,84,1111.121,0
45.88117,-72.48474,84.8,1111.172,1
45.880845,-72.484165,85,1111.229,1
45.88052,-72.48359,85.6,1111.287,1
45.88032,-72.48374,86,1111.312,1
45.88012,-72.48401,86,1111.342,1
45.87984,-72.48437,86.6,1111.384,1
45.87946,-72.483695,87.7,1111.451,2
45.87908,-72.48302,88,1111.519,1
45.87843,-72.48381,89,1111.613,1
45.87774,-72.48457,90,1111.71,1
45.87705,-72.48537,90,1111.809,1
45.87673,-72.48578,90,1111.857,0
45.87704,-72.486285,90,1111.909,0
45.87735,-72.48679,90,1111.961,0
45.87751,-72.48704,90,1111.987,0
45.8778,-72.4875,89,1112.035,-1
45.87816,-72.48807,88,1112.095,-2
45.8783,-72.4883,88,1112.119,-2
45.87863,-72.488845,87,1112.175,-1
45.87896,-72.48939,86.7,1112.231,-1
45.87931,-72.49004,86.6,1112.294,0
45.87939,-72.49017,86.2,1112.308,-1
45.8798,-72.49087,86,1112.379,0
45.88027,-72.49167,86,1112.46,0
45.88036,-72.49182,86.2,1112.475,0
45.88054,-72.49214,86.4,1112.507,0
45.880895,-72.492785,84.3,1112.571,-1
45.88125,-72.49343,82.5,1112.635,-3
45.88148,-72.49385,81.7,1112.676,-2
45.88173,-72.4943,80,1112.721,-3
45.882265,-72.49527,78,1112.816,-3
45.8828,-72.49624,77,1112.912,-2
45.88295,-72.49654,77,1112.941,-1
45.88324,-72.49708,77.2,1112.994,0
45.883625,-72.49778,78,1113.063,1
45.88401,-72.49848,78,1113.132,1
45.8844,-72.4992,79,1113.203,1
45.88466,-72.49967,79,1113.249,1
45.88485,-72.49997,79,1113.281,1
45.88539,-72.50088,79.4,1113.373,0
45.8858,-72.5016,80,1113.446,1
45.88585,-72.5017,80,1113.455,1
45.88597,-72.5019,80,1113.476,1
45.88637,-72.50264,80,1113.548,0
45.88665,-72.50316,80,1113.599,0
45.88692,-72.50361,80,1113.645,0
45.887215,-72.50412,80,1113.696,0
45.88751,-72.50463,80.1,1113.748,0
45.8877,-72.50499,80.8,1113.783,1
45.88804,-72.50557,81.4,1113.842,1
45.88822,-72.50586,81.8,1113.872,1
45.8884,-72.50616,81.7,1113.902,1
45.88863,-72.50656,81.4,1113.943,0
45.88878,-72.50682,81,1113.969,0
45.88886,-72.50696,81,1113.983,-1
45.88916,-72.50748,81,1114.035,-1
45.88937,-72.50783,81,1114.071,0
45.88962,-72.50824,82,1114.113,1
45.8898,-72.50856,82,1114.145,1
45.89017,-72.50918,82,1114.208,1
45.8903,-72.5094,82,1114.231,0
45.89041,-72.50961,82,1114.251,0
45.89058,-72.50992,82,1114.282,0
45.89067,-72.51008,82,1114.298,0
45.89085,-72.5104,82,1114.329,0
45.89109,-72.5108,81,1114.37,-1
45.89127,-72.51113,79.1,1114.403,-3
45.8915,-72.51154,72.3,1114.444,-8
45.89158,-72.51168,71.2,1114.458,-8
45.89166,-72.51182,72.3,1114.472,-9
45.89172,-72.51191,73.6,1114.481,-7
45.89186,-72.51216,76.4,1114.506,-3
45.89207,-72.5125,79.9,1114.541,1
45.89241,-72.51307,82,1114.6,7
45.89275,-72.51364,82,1114.658,2
45.89298,-72.51403,82,1114.697,1
45.89314,-72.51428,82,1114.724,0
45.89349,-72.51489,81,1114.785,-1
45.89365,-72.51517,81,1114.813,-1
45.89384,-72.5155,82,1114.846,0
45.89415,-72.51602,82,1114.899,1
45.8944,-72.51645,82.9,1114.943,1
45.89459,-72.51678,83,1114.976,1
45.89484,-72.51719,83,1115.018,1
45.89506,-72.51756,84,1115.056,1
45.89524,-72.51787,84,1115.087,1
45.89549,-72.51832,84,1115.132,1
45.89587,-72.51895,85,1115.196,1
45.89595,-72.51908,85,1115.21,1
45.89629,-72.51965,85,1115.268,1
45.8966,-72.52015,86,1115.32,1
45.89692,-72.5207,86,1115.375,1
45.89724,-72.52125,86,1115.431,0
45.89763,-72.52189,87,1115.497,1
45.89815,-72.52273,87,1115.584,1
45.89859,-72.52346,87,1115.659,0
45.89866,-72.52357,87,1115.67,0
45.8992,-72.52453,88,1115.766,1
45.89977,-72.52549,88.6,1115.864,1
45.90021,-72.52623,89,1115.939,1
45.90042,-72.52656,89,1115.974,0
45.90062,-72.52691,89,1116.009,0
45.90081,-72.52725,89.6,1116.042,1
45.90102,-72.52766,90,1116.082,1
45.9011,-72.52771,90,1116.092,1
45.90118,-72.52776,90,1116.101,1
45.90124,-72.5278,90,1116.109,1
45.90132,-72.52784,90,1116.118,1
45.90145,-72.52785,90,1116.133,1
45.90154,-72.52783,90,1116.143,0
45.90164,-72.52778,90,1116.155,0
45.90173,-72.52772,90,1116.166,0
45.90181,-72.52762,90,1116.177,0
45.90188,-72.52751,90,1116.189,0
45.90194,-72.52737,89.9,1116.202,0
45.90197,-72.52721,89.6,1116.215,0
45.90199,-72.52709,89.5,1116.224,0
45.902,-72.52699,89.5,1116.232,0
45.902,-72.5269,89.4,1116.239,-1
45.90197,-72.52676,89,1116.25,-1
45.90192,-72.52661,89,1116.263,-1
45.90184,-72.5265,89,1116.275,-1
45.90179,-72.52645,89,1116.282,-1
45.90175,-72.52641,89,1116.288,-1
45.90169,-72.52638,89,1116.295,-1
45.90164,-72.52637,89,1116.3,-1
45.90155,-72.52637,89.1,1116.31,-1
45.9015,-72.52637,89.3,1116.316,0
45.90144,-72.52638,89.6,1116.323,0
45.90137,-72.52641,90,1116.331,0
45.90128,-72.52645,90,1116.341,1
45.9012,-72.52652,89.9,1116.352,1
45.9011,-72.52659,90,1116.364,1
45.90101,-72.52669,89.8,1116.377,1
45.90081,-72.52691,89,1116.405,0
45.90061,-72.52713,89,1116.433,-1
45.90056,-72.52717,89,1116.439,-1
45.90052,-72.52719,89,1116.444,-1
45.90047,-72.5272,89,1116.45,-1
45.90032,-72.52737,89.4,1116.471,-1
45.89988,-72.52788,89.1,1116.534,0
45.89932,-72.52852,89,1116.613,0
45.8992,-72.52867,89,1116.631,0
45.89857,-72.5294,89,1116.721,0
45.89789,-72.53018,89,1116.818,0
45.89742,-72.53073,89,1116.886,0
45.89695,-72.53128,89,1116.953,0
45.89655,-72.53174,89,1117.01,0
45.89597,-72.53242,88,1117.093,-1
45.89592,-72.53249,88,1117.101,-1
45.89536,-72.53316,88,1117.182,-1
45.89498,-72.53363,87,1117.238,-1
45.89481,-72.53384,87,1117.263,-1
45.8942,-72.53459,87,1117.352,0
45.89379,-72.53509,87,1117.412,0
45.89332,-72.53567,87,1117.481,0
45.89282,-72.53629,87,1117.555,0
45.89274,-72.53638,87,1117.566,0
45.89209,-72.53717,86,1117.661,-1
45.89149,-72.53787,86,1117.747,-1
45.89089,-72.53857,86,1117.833,0
45.89029,-72.53927,86,1117.919,0
45.88969,-72.53997,85,1118.005,-1
45.88909,-72.54067,85,1118.091,-1
45.8889,-72.54088,85,1118.118,0
45.88828,-72.54159,85,1118.206,0
45.88797,-72.54195,84,1118.25,-1
45.88731,-72.54272,84,1118.345,-1
45.886705,-72.54341,84,1118.431,0
45.8861,-72.5441,84,1118.517,0
45.88556,-72.54473,85,1118.594,1
45.88502,-72.54536,85,1118.672,1
45.88439,-72.546087,85,1118.762,0
45.88376,-72.546813,85,1118.852,0
45.88313,-72.54754,85.4,1118.942,0
45.88258,-72.548177,86,1119.02,1
45.88203,-72.548813,86,1119.099,0
45.88148,-72.54945,86,1119.178,0
45.88105,-72.54995,86,1119.239,0
45.88062,-72.55045,87,1119.301,1
45.880265,-72.55086,87,1119.351,1
45.87991,-72.55127,87,1119.402,0
45.87973,-72.55147,87,1119.427,0
45.87917,-72.552117,87,1119.507,0
45.87861,-72.552763,87.7,1119.587,0
45.87805,-72.55341,88,1119.667,1
45.8776,-72.553925,88,1119.731,0
45.87715,-72.55444,88.2,1119.796,0
45.87662,-72.55506,89,1119.872,1
45.876123,-72.555633,88.8,1119.943,0
45.875627,-72.556207,88,1120.013,-1
45.87513,-72.55678,88,1120.084,-1
45.87461,-72.55738,88,1120.159,0
45.87409,-72.55798,88,1120.233,0
45.8737,-72.55844,88,1120.289,0
45.87331,-72.5589,88,1120.345,0
45.87282,-72.55947,88,1120.415,0
45.87233,-72.56004,88,1120.486,0
45.871915,-72.56053,88,1120.545,0
45.8715,-72.56102,88,1120.605,0
45.87107,-72.56154,87,1120.668,-1
45.87041,-72.56234,87,1120.764,-1
45.8698,-72.56306,87,1120.852,0
45.86942,-72.563525,87,1120.907,0
45.86904,-72.56399,87.5,1120.963,0
45.868387,-72.564773,88,1121.058,1
45.867733,-72.565557,88,1121.153,0
45.86708,-72.56634,88,1121.247,0
45.866427,-72.567123,89,1121.342,1
45.865773,-72.567907,89,1121.437,1
45.86512,-72.56869,89,1121.531,0
45.864467,-72.569473,89,1121.626,0
45.863813,-72.570257,89,1121.721,0
45.86316,-72.57104,89,1121.816,0
45.862505,-72.571825,89,1121.911,0
45.86185,-72.57261,89,1122.006,0
45.86124,-72.57336,89.9,1122.095,0
45.86063,-72.57411,90,1122.184,1
45.86011,-72.57478,91,1122.262,1
45.85962,-72.57542,91.7,1122.336,1
45.859175,-72.57599,92,1122.402,1
45.85873,-72.57656,92,1122.469,0
45.85821,-72.57723,92,1122.547,0
45.85769,-72.5779,92,1122.624,0
45.85729,-72.5784,92,1122.683,0
45.85684,-72.57894,93,1122.749,1
45.85664,-72.57917,93,1122.777,1
45.85641,-72.57942,93,1122.809,1
45.85616,-72.57969,93.5,1122.844,1
45.85591,-72.57995,94,1122.878,1
45.85519,-72.58065,94.2,1122.975,0
45.85479,-72.58102,95,1123.028,1
45.85438,-72.5814,95,1123.083,1
45.85436,-72.58141,95,1123.085,1
45.85394,-72.58181,94.6,1123.141,0
45.8532,-72.5825,94,1123.239,-1
45.8527,-72.582965,94,1123.306,0
45.8522,-72.58343,93.9,1123.372,0
45.85159,-72.58402,93,1123.454,-1
45.85127,-72.58435,93,1123.498,-1
45.85077,-72.58491,92,1123.568,-1
45.85037,-72.5854,92.2,1123.627,-1
45.84984,-72.586065,93,1123.705,1
45.84931,-72.58673,94,1123.783,1
45.84915,-72.58693,94,1123.807,1
45.848647,-72.587553,94.1,1123.881,1
45.848143,-72.588177,94,1123.955,0
45.84764,-72.5888,94,1124.029,0
45.84696,-72.58964,94,1124.129,0
45.84648,-72.590245,94,1124.2,0
45.846,-72.59085,93,1124.271,-1
45.84563,-72.591315,93,1124.326,-1
45.84526,-72.59178,93,1124.381,0
45.84471,-72.59246,92.3,1124.461,-1
45.844315,-72.592955,92,1124.52,-1
45.84392,-72.59345,92,1124.578,0
45.84344,-72.59404,93,1124.648,1
45.84298,-72.594615,93,1124.716,1
45.84252,-72.59519,93,1124.784,0
45.842057,-72.595773,93,1124.853,0
